text,pred,label,msp,ood_score,cluster,x,y,z
San Lazzaro dei Mendicanti is an ancient church in the sestiere of Castello with a facade facing a Rio of the same name. It now serves as the chapel of the Civic Hospital of Venice.By 1224 a hospital for lepers dedicated to St Lazarus patron saint of lepers was found in the sestiere of Dorsoduro adjacent to the church of San Trovaso.,1,6,0.9968820145081118,0.0048649574541177,2,-0.032006145,0.031358708,0.29739395
Imbarek Shamekh (Arabic: \u0627\u0645\u0628\u0627\u0631\u0643 \u0639\u0628\u062f\u0627\u0644\u0644\u0647 \u0627\u0644\u0634\u0627\u0645\u062e\u200e) (sometimes Mubarak Abdallah al-Shamikh or Embarek Shamekh) (born 15 May 1952) is a Libyan politician and bureaucrat. He served as the Secretary-General of General People's Congress of Libya (de jure Head of State) from 2009 to 2010. He previously served as Deputy Prime Minister from 2008 to 2009 and Prime Minister from 2000 to 2003.,2,4,0.998435786580878,0.0023184652655243,6,0.23827782,0.3401594,-0.13652442
The Punk Rock Movie was assembled from Super 8 camera footage shot by Don Letts the disc jockey at The Roxy club during the early days of the UK punk rock movement principally during the 100 days in 1977 in which punk acts were featured at The Roxy club in London.,0,12,0.9732379114322758,0.0436155083516657,2,-0.24320462,-0.028543899,0.021676213
Yerba Buena High School is a public comprehensive four-year high school located in the East San Jose area of San Jose California USA. It has been the safest school in the East Side Union High School District for three consecutive years and its athletic teams are well-known. This school has the Engineering MAGNET program and the Construction MAGNET program.,1,1,0.9999039466725268,-8.77166130909e-05,12,-0.047505535,0.255773,-0.24866532
Doln\u00ed Radechov\u00e1 is a village and municipality in N\u00e1chod District in the Hradec Kr\u00e1lov\u00e9 Region of the Czech Republic.,1,8,0.9985890877273772,0.0020672185229002,2,0.033081878,0.20770408,0.03342407
Visitors is an original novel based on the U.S. television series Buffy the Vampire Slayer. Tagline: The slayer is being stalked.,2,13,0.9991613133264096,0.0011293924134021,1,-0.31938136,0.06595176,-0.09603111
The tenth generation Ford F-Series is a line of pickup trucks that was produced by Ford Motor Company from 1995 to 2003; it was sold from the 1997 to the 2004 model years. In a major product shift in the Ford truck lineup the F-250 and F-350 were split from the F-150. Released for the 1999 model year the newly branded Super Duty trucks wore a distinct body and chassis while still branded as F-Series trucks.,0,5,0.9997284014721258,0.0001999861261984,4,0.9251737,-0.36753654,0.27056718
Tolna sypnoides is a species of moth of the Noctuidae family.It is found in Africa including Nigeria Sierra Leone Ghana South Africa Madagascar and other islands of the Indian OceanThe caterpillars feed on Mango trees (Mangifera indica) Schinus terebinthifolius both of the family of Anacardiaceae and Syzygium cumini (Myrtaceae).Their wingspan is around 70mm.,0,9,0.8911098578297365,0.1782159755816633,7,-0.17361772,0.039065853,-0.0018144918
Brady Jones (born 16 September 1988) is an Australian cricketer who played for Tasmania.Jones played 17 first class matches but at the end of the 2011\u201312 season his contract with Cricket Tasmania was not renewed. Jones subsequently joined Clarence Football Club and played in the Tasmanian Football League. He was selected for the TFL representative side to play the VFL becoming the first person to represent Tasmania in both football and cricket in the same year.,3,3,0.9996579105078504,0.0003155144543491,3,0.21364531,-0.26469323,-0.19974397
Moonnamathoral (Malayalam: \u0d2e\u0d42\u0d28\u0d4d\u0d28\u0d3e\u0d2e\u0d24\u0d4a\u0d30\u0d3e\u0d33\u0d4d\u200d; translation: A Third Person) is the first digital Malayalam movie. It was created by Martin Sebastian produced by Benzy Martin distributed by Emil & Eric Digital Films and directed by V. K. Prakash. The movie which falls into the genre of suspense thrillers was shot primarily at Peerumedu in Idukki Kerala.,0,12,0.8838426941176405,0.1901262009940279,10,-0.22020459,-0.17499314,1.0486836
Blastodacna libanotica is a moth in the Elachistidae family. It is found in Anatolia and the Near East.The wingspan is 14-15 mm. The forewings have a white costal streak and a white-outlined triangular mark beyond the middle.The larvae mainly feed on Pyrus species but have also been recorded on Crataegus species. They create galls in young shoots of their host plant. Several galls can be found on a single twig. Larvae can be found in the second half of summer.,0,9,0.8769626907915629,0.2014019054776095,7,-0.25630313,0.04327033,0.001014926
Walter R. Gooley (born April 27 1934) is an American politician from Maine. Saviello served as a Republican State Senator from Maine's 18th District representing part of Kennebec and Franklin Counties including his residence in Farmington. He was first elected to the Maine State Senate in 2006 after serving for 8 years (4 terms) in the Maine House of Representatives from 1994 to 2002.Gooley graduated from the University of Connecticut in 1957 with a B.S. in forestry and entomology.,2,4,0.9934545576275992,0.0104822499296014,6,0.29038864,0.2090329,-0.1323938
Elsie Kay Hallahan (born 4 November 1941) commonly known as Kay Hallahan is an Australian politician. A member of the Labor Party she served as a minister in the Burke Dowding and Lawrence ministries in Western Australia and was the first woman ever to sit in both the Western Australian Legislative Assembly and the Western Australian Legislative Council.She joined the Western Australian Police in 1969 before moving into social work in 1981.,2,4,0.9989354610552584,0.0014995439010901,6,0.3583418,0.33631316,-1.4770706
Exposed is the debut studio album by American singer-songwriter Kristinia DeBarge released on July 28 2009 by Island Records and Sodapop Records. Its music incorporates pop and R&B styles. The album debuted at number 23 on the US Billboard 200 with 16539 copies sold the first week. DeBarge began recording the album in 2008 and had been writing the album since 2006.,2,11,0.9996853405329412,0.0002705591189745,8,0.09453675,-0.6660704,-0.23124856
The ARM Tormenta (A-302) is a missile boat in the Mexican Navy. Previously a Sa'ar 4.5-class missile boat in the Israeli Sea Corps named the INS Geula it was bought by Mexico and placed under control of the Mexican Navy. Its sister ship is the ARM Hurac\u00e1n.,0,5,0.9988394405294799,0.0016569128763246,0,0.27715975,-0.03949502,0.082549855
Festuca eskia is a species of grass which is endemic to southwestern Europe.,0,10,0.923321831936914,0.1254234573733343,13,-0.17325501,0.28181303,0.027145974
Sardar Hukam Singh (30 August 1895 \u2013 27 May 1983) was an Indian politician and the speaker of the Lok Sabha from 1962 to 1967. He was also governor of Rajasthan from 1967 to 1972.,2,4,0.9973147057657982,0.0041558155361468,6,0.5208511,0.41204518,-0.11113545
Ellenberger Cottage is a historic cure cottage located at Saranac Lake in the town of Harrietstown Franklin County New York. It was built in 1914 and is a 2 1\u20442-story wood-frame dwelling on a concrete block foundation clad in wooden clapboard and shingles in staggered butt pattern and surmounted by a gable roof clad in asphalt shingles.,0,6,0.9232033282055728,0.1256176742932215,10,-0.27172208,-0.09306329,0.3041144
Blue Ridge Christian Academy is a private preparatory school in Landrum South Carolina. The school has classes for students ranging from Pre-kindergarten to High School level.The academy was founded by Jill and E.J. Bird in 2004 and is governed by a board of directors. It is accredited by Association of Christian Schools International.,1,1,0.9999034914537426,-8.69705505902e-05,12,0.11107384,0.15975773,-0.12944101
The Rumpler C.IV was a German single-engine two-seat reconnaissance biplane. The C.IV was a development of C.III with different tail surfaces and using a Mercedes D.IVa engine in place of C.III's Benz Bz.IV. In addition to the parent company the aircraft was also built by Pfalz Flugzeugwerke as the Pfalz C.I.,0,5,0.9990088483310964,0.0013792687797006,11,-0.1574233,-0.22510785,0.13739184
Odontoglossum tripudians is a species of orchid endemic to Colombia.,0,10,0.7564732329079045,0.3988732519424441,13,-0.2663686,0.527036,0.094167136
Centennial High School is a public secondary school located in unincorporated Clark County Nevada United States in Las Vegas. The school serves about 3000 students in grades 9 to 12 in the Clark County School District.,1,1,0.9999039751000856,-8.77632032939e-05,12,-0.661438,0.18346573,-0.33022857
JHU Politik is an undergraduate organization of the Johns Hopkins University in Baltimore MD. JHU Politik publishes a weekly opinion-based magazine The Politik Press. It also publishes special issues every semester which focus on a single problem or question.,1,13,0.7659794433182028,0.3832934310811683,2,-0.06879112,0.048238635,0.1688093
That's What She Said is the third EP by The Friday Night Boys. It was released on October 14 2008 with Fueled By Ramen and produced by Sean Small.,2,11,0.9995168153946236,0.0005467566101185,10,-0.27699405,0.018538903,-0.100435294
Lake Zvezda is a large irregular-shaped lake 0.5 miles (0.80 km) southeast of Lake Cowan in the east part of Vestfold Hills. The lake was photographed from the air by U.S. Navy Operation Highjump (1946-47) and was mapped from air photos taken by the Soviet Antarctic Expedition (1956) and ANARE (Australian National Antarctic Research Expeditions) (1957-58).,0,7,0.9722978544646866,0.0451561768749046,0,-0.021958705,0.15182145,-0.059586734
Mount Choqa (also known as \u132e\u1244 \u1270\u122b\u122b (in Ge'ez) Ch'ok'e Terara and Mount Birhan) at 4100 metres (13451 ft) is one of the highest mountains of Gojjam a region of Ethiopia located south of Lake Tana. The mountain and its surrounding area lacks forests and its slopes are cultivated up to an elevation of 3000 meters above sea level.,1,7,0.9964520834969812,0.0055695755771149,2,-0.25011054,0.24354795,-0.119623475
Dr. K T Jaleel (born 30 May 1967) is an Indian politician social worker and an author from Kerala India. He is the Member of Legistative assembly from Thavanoor constituency in Malappuram district. He started his political carrier through Indian Union Muslim League Later he came out of IUML protesting against the IUML leadership. Afterwards he contested independently with LDF support.,2,4,0.9996866510169024,0.0002684113540425,6,0.41620463,0.29100123,-0.45541546
John Taylor (1876\u20131951) was a rugby union international who represented England from 1897 to 1905. He also captained his country.,3,3,0.9996544989362268,0.0003211057123221,7,-0.011771175,0.1423082,0.1685045
The Ford City Armory is a historic National Guard armory located at 301 Tenth Street in Ford City Armstrong County Pennsylvania. It was designed by architect Joseph F. Kuntz. It was built in 1930. It is a work of builder Clyde Hatten.It is a one-story T-plan building in Moderne style. It is 10 bays by 9 bays sits on a cement foundation and has a hipped roof.It was listed on the National Register of Historic Places in 1989.The building was sold in 1996.,1,6,0.536527988813458,0.7593436554345467,11,-0.029320557,-0.6716068,0.36257267
The Valea Vinului River is a tributary of the Vi\u015feu river in Romania.,1,7,0.9939757218899892,0.0096281087422215,7,0.28354496,0.14160644,-0.22858956
Crinodessus amyae is a species of beetle in the family Dytiscidae the only known species in the genus Crinodessus.,1,9,0.600673711483016,0.6542146055740323,6,0.82329094,0.96025395,-0.60077024
Dihammaphora is a genus of beetles in the family Cerambycidae containing the following species: Dihammaphora aepytus Chevrolat 1859 Dihammaphora arnaui Bosq 1951 Dihammaphora auratopilosa Bruch 1908 Dihammaphora auricollis Martins 1981 Dihammaphora aurovittata Bates 1880 Dihammaphora binodula Chevrolat 1859 Dihammaphora bivittata Gounelle 1911,0,9,0.9766101285211851,0.0380887489088469,13,0.0065062153,0.011541083,0.16155013
